Genome ID,Genome Name,Other Names,Family,Genus,Species,Strain,Serovar,Segment,Subtype,H5 Clade,Clade,Subclade,Completion Date,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Size,GC Content,Collection Date,Collection Year,Geographic Group,Geographic Location,Host Name,Host Common Name,Host Group,Date Inserted,Date Modified
11320.63016,Influenza A virus A/Cattle/USA/24-021996-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-021996-002/2024,,2,H5N1,,,B3.13,,PRJNA1102327,SAMN43168327,,SRR30235366,,2274,42.260334,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:08.530Z,2024-08-21T02:00:08.530Z
11320.63016,Influenza A virus A/Cattle/USA/24-021996-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-021996-002/2024,,1,H5N1,,,B3.13,,PRJNA1102327,SAMN43168327,,SRR30235366,,2280,45.350876,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:08.447Z,2024-08-21T02:00:08.447Z
11320.63016,Influenza A virus A/Cattle/USA/24-021996-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-021996-002/2024,,5,H5N1,,,B3.13,,PRJNA1102327,SAMN43168327,,SRR30235366,,1497,47.49499,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:08.601Z,2024-08-21T02:00:08.601Z
11320.63016,Influenza A virus A/Cattle/USA/24-021996-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-021996-002/2024,,6,H5N1,,,B3.13,,PRJNA1102327,SAMN43168327,,SRR30235366,,1410,43.90071,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:08.674Z,2024-08-21T02:00:08.674Z
11320.63016,Influenza A virus A/Cattle/USA/24-022159-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022159-002/2024,,4,H5N1,,,B3.13,,PRJNA1102327,SAMN43168354,,SRR30235358,,1704,41.842724,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:08.747Z,2024-08-21T02:00:08.747Z
11320.63016,Influenza A virus A/Cattle/USA/24-022159-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022159-002/2024,,7,H5N1,,,B3.13,,PRJNA1102327,SAMN43168354,,SRR30235358,,982,49.796333,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:08.818Z,2024-08-21T02:00:08.818Z
11320.63016,Influenza A virus A/Cattle/USA/24-022159-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022159-002/2024,,6,H5N1,,,B3.13,,PRJNA1102327,SAMN43168354,,SRR30235358,,1410,44.042553,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:09.025Z,2024-08-21T02:00:09.025Z
11320.63016,Influenza A virus A/Cattle/USA/24-022159-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022159-002/2024,,8,H5N1,,,B3.13,,PRJNA1102327,SAMN43168354,,SRR30235358,,838,45.823387,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:08.886Z,2024-08-21T02:00:08.886Z
11320.63016,Influenza A virus A/Cattle/USA/24-022159-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022159-002/2024,,5,H5N1,,,B3.13,,PRJNA1102327,SAMN43168354,,SRR30235358,,1497,47.56179,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:08.956Z,2024-08-21T02:00:08.956Z
11320.63016,Influenza A virus A/Cattle/USA/24-022159-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022159-002/2024,,3,H5N1,,,B3.13,,PRJNA1102327,SAMN43168354,,SRR30235358,,2151,44.351463,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:09.163Z,2024-08-21T02:00:09.163Z
11320.63017,Influenza A virus A/Cattle/USA/24-022159-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022159-002/2024,,2,H5N1,,,B3.13,,PRJNA1102327,SAMN43168354,,SRR30235358,,2274,42.48021,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:09.232Z,2024-08-21T02:00:09.232Z
11320.63017,Influenza A virus A/Cattle/USA/24-022159-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022159-002/2024,,1,H5N1,,,B3.13,,PRJNA1102327,SAMN43168354,,SRR30235358,,2280,45.394737,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:09.095Z,2024-08-21T02:00:09.095Z
11320.63017,Influenza A virus A/Cattle/USA/24-022159-003/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022159-003/2024,,6,H5N1,,,B3.13,,PRJNA1102327,SAMN43168355,,SRR30235359,,1410,43.90071,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:09.501Z,2024-08-21T02:00:09.501Z
11320.63017,Influenza A virus A/Cattle/USA/24-022159-003/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022159-003/2024,,5,H5N1,,,B3.13,,PRJNA1102327,SAMN43168355,,SRR30235359,,1497,47.62859,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:09.297Z,2024-08-21T02:00:09.297Z
11320.63017,Influenza A virus A/Cattle/USA/24-022159-003/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022159-003/2024,,1,H5N1,,,B3.13,,PRJNA1102327,SAMN43168355,,SRR30235359,,2280,45.394737,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:09.434Z,2024-08-21T02:00:09.434Z
11320.63017,Influenza A virus A/Cattle/USA/24-022159-003/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022159-003/2024,,2,H5N1,,,B3.13,,PRJNA1102327,SAMN43168355,,SRR30235359,,2274,42.39226,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:09.367Z,2024-08-21T02:00:09.367Z
11320.63017,Influenza A virus A/Cattle/USA/24-022159-003/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022159-003/2024,,7,H5N1,,,B3.13,,PRJNA1102327,SAMN43168355,,SRR30235359,,982,49.6945,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:09.573Z,2024-08-21T02:00:09.573Z
11320.63017,Influenza A virus A/Cattle/USA/24-022159-003/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022159-003/2024,,4,H5N1,,,B3.13,,PRJNA1102327,SAMN43168355,,SRR30235359,,1704,41.725353,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:09.802Z,2024-08-21T02:00:09.802Z
11320.63017,Influenza A virus A/Cattle/USA/24-022159-003/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022159-003/2024,,8,H5N1,,,B3.13,,PRJNA1102327,SAMN43168355,,SRR30235359,,838,45.704056,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:09.646Z,2024-08-21T02:00:09.646Z
11320.63017,Influenza A virus A/Cattle/USA/24-022159-003/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022159-003/2024,,3,H5N1,,,B3.13,,PRJNA1102327,SAMN43168355,,SRR30235359,,2151,44.258484,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:09.716Z,2024-08-21T02:00:09.716Z
11320.63018,Influenza A virus A/Cattle/USA/24-022160-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022160-001/2024,,6,H5N1,,,B3.13,,PRJNA1102327,SAMN43168346,,SRR30235354,,1410,44.042553,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:10.159Z,2024-08-21T02:00:10.159Z
11320.63018,Influenza A virus A/Cattle/USA/24-022160-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022160-001/2024,,8,H5N1,,,B3.13,,PRJNA1102327,SAMN43168346,,SRR30235354,,838,45.704056,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:09.947Z,2024-08-21T02:00:09.947Z
11320.63018,Influenza A virus A/Cattle/USA/24-022160-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022160-001/2024,,7,H5N1,,,B3.13,,PRJNA1102327,SAMN43168346,,SRR30235354,,982,49.898167,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:09.876Z,2024-08-21T02:00:09.876Z
11320.63018,Influenza A virus A/Cattle/USA/24-022160-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022160-001/2024,,4,H5N1,,,B3.13,,PRJNA1102327,SAMN43168346,,SRR30235354,,1704,41.842724,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:10.092Z,2024-08-21T02:00:10.092Z
11320.63018,Influenza A virus A/Cattle/USA/24-022160-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022160-001/2024,,5,H5N1,,,B3.13,,PRJNA1102327,SAMN43168346,,SRR30235354,,1497,47.56179,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:10.019Z,2024-08-21T02:00:10.019Z
11320.63018,Influenza A virus A/Cattle/USA/24-022160-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022160-001/2024,,3,H5N1,,,B3.13,,PRJNA1102327,SAMN43168346,,SRR30235354,,2151,44.304974,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:10.231Z,2024-08-21T02:00:10.231Z
11320.63018,Influenza A virus A/Cattle/USA/24-022160-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022160-001/2024,,2,H5N1,,,B3.13,,PRJNA1102327,SAMN43168346,,SRR30235354,,2274,42.348286,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:10.303Z,2024-08-21T02:00:10.303Z
11320.63018,Influenza A virus A/Cattle/USA/24-022160-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022160-001/2024,,1,H5N1,,,B3.13,,PRJNA1102327,SAMN43168346,,SRR30235354,,2280,45.394737,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:10.369Z,2024-08-21T02:00:10.369Z
11320.63018,Influenza A virus A/Cattle/USA/24-022165-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022165-001/2024,,7,H5N1,,,B3.13,,PRJNA1102327,SAMN43168356,,SRR30235360,,982,49.6945,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:10.443Z,2024-08-21T02:00:10.443Z
11320.63018,Influenza A virus A/Cattle/USA/24-022165-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022165-001/2024,,6,H5N1,,,B3.13,,PRJNA1102327,SAMN43168356,,SRR30235360,,1410,43.90071,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:10.811Z,2024-08-21T02:00:10.811Z
11320.63019,Influenza A virus A/Cattle/USA/24-022165-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022165-001/2024,,4,H5N1,,,B3.13,,PRJNA1102327,SAMN43168356,,SRR30235360,,1704,41.725353,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:10.666Z,2024-08-21T02:00:10.666Z
11320.63019,Influenza A virus A/Cattle/USA/24-022165-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022165-001/2024,,3,H5N1,,,B3.13,,PRJNA1102327,SAMN43168356,,SRR30235360,,2151,44.304974,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:10.739Z,2024-08-21T02:00:10.739Z
11320.63019,Influenza A virus A/Cattle/USA/24-022165-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022165-001/2024,,8,H5N1,,,B3.13,,PRJNA1102327,SAMN43168356,,SRR30235360,,838,45.584724,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:10.592Z,2024-08-21T02:00:10.592Z
11320.63019,Influenza A virus A/Cattle/USA/24-022165-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022165-001/2024,,5,H5N1,,,B3.13,,PRJNA1102327,SAMN43168356,,SRR30235360,,1497,47.62859,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:10.513Z,2024-08-21T02:00:10.513Z
11320.63019,Influenza A virus A/Cattle/USA/24-022165-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022165-001/2024,,2,H5N1,,,B3.13,,PRJNA1102327,SAMN43168356,,SRR30235360,,2274,42.348286,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:10.886Z,2024-08-21T02:00:10.886Z
11320.63019,Influenza A virus A/Cattle/USA/24-022168-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022168-001/2024,,4,H5N1,,,B3.13,,PRJNA1102327,SAMN43168357,,SRR30235368,,1704,41.78404,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:11.176Z,2024-08-21T02:00:11.176Z
11320.63019,Influenza A virus A/Cattle/USA/24-022165-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022165-001/2024,,1,H5N1,,,B3.13,,PRJNA1102327,SAMN43168356,,SRR30235360,,2280,45.394737,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:10.959Z,2024-08-21T02:00:10.959Z
11320.63019,Influenza A virus A/Cattle/USA/24-022168-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022168-001/2024,,5,H5N1,,,B3.13,,PRJNA1102327,SAMN43168357,,SRR30235368,,1497,47.56179,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:11.103Z,2024-08-21T02:00:11.103Z
11320.63019,Influenza A virus A/Cattle/USA/24-022168-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022168-001/2024,,6,H5N1,,,B3.13,,PRJNA1102327,SAMN43168357,,SRR30235368,,1410,44.042553,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:11.257Z,2024-08-21T02:00:11.257Z
11320.63019,Influenza A virus A/Cattle/USA/24-022168-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022168-001/2024,,7,H5N1,,,B3.13,,PRJNA1102327,SAMN43168357,,SRR30235368,,982,49.796333,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:11.031Z,2024-08-21T02:00:11.031Z
11320.6302,Influenza A virus A/Cattle/USA/24-022168-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022168-001/2024,,8,H5N1,,,B3.13,,PRJNA1102327,SAMN43168357,,SRR30235368,,838,45.584724,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:11.331Z,2024-08-21T02:00:11.331Z
11320.6302,Influenza A virus A/Cattle/USA/24-022168-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022168-001/2024,,2,H5N1,,,B3.13,,PRJNA1102327,SAMN43168357,,SRR30235368,,2274,42.30431,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:11.407Z,2024-08-21T02:00:11.407Z
11320.6302,Influenza A virus A/Cattle/USA/24-022168-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022168-001/2024,,3,H5N1,,,B3.13,,PRJNA1102327,SAMN43168357,,SRR30235368,,2151,44.397953,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:11.480Z,2024-08-21T02:00:11.480Z
11320.6302,Influenza A virus A/Cattle/USA/24-022168-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022168-001/2024,,1,H5N1,,,B3.13,,PRJNA1102327,SAMN43168357,,SRR30235368,,2280,45.394737,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:11.552Z,2024-08-21T02:00:11.552Z
11320.6302,Influenza A virus A/Cattle/USA/24-022168-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022168-002/2024,,6,H5N1,,,B3.13,,PRJNA1102327,SAMN43168358,,SRR30235367,,1410,44.042553,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:11.929Z,2024-08-21T02:00:11.929Z
11320.6302,Influenza A virus A/Cattle/USA/24-022168-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022168-002/2024,,5,H5N1,,,B3.13,,PRJNA1102327,SAMN43168358,,SRR30235367,,1497,47.56179,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:11.623Z,2024-08-21T02:00:11.623Z
11320.6302,Influenza A virus A/Cattle/USA/24-022168-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022168-002/2024,,7,H5N1,,,B3.13,,PRJNA1102327,SAMN43168358,,SRR30235367,,982,49.796333,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:11.770Z,2024-08-21T02:00:11.770Z
11320.6302,Influenza A virus A/Cattle/USA/24-022168-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022168-002/2024,,8,H5N1,,,B3.13,,PRJNA1102327,SAMN43168358,,SRR30235367,,838,45.584724,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:11.697Z,2024-08-21T02:00:11.697Z
11320.6302,Influenza A virus A/Cattle/USA/24-022168-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022168-002/2024,,4,H5N1,,,B3.13,,PRJNA1102327,SAMN43168358,,SRR30235367,,1704,41.78404,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:11.855Z,2024-08-21T02:00:11.855Z
11320.6302,Influenza A virus A/Cattle/USA/24-022168-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022168-002/2024,,3,H5N1,,,B3.13,,PRJNA1102327,SAMN43168358,,SRR30235367,,2151,44.397953,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:12.002Z,2024-08-21T02:00:12.002Z
11320.63021,Influenza A virus A/Cattle/USA/24-022171-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022171-001/2024,,7,H5N1,,,B3.13,,PRJNA1102327,SAMN43168347,,SRR30235373,,982,49.796333,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:12.214Z,2024-08-21T02:00:12.214Z
11320.63021,Influenza A virus A/Cattle/USA/24-022171-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022171-001/2024,,6,H5N1,,,B3.13,,PRJNA1102327,SAMN43168347,,SRR30235373,,1410,43.97163,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:12.366Z,2024-08-21T02:00:12.366Z
11320.63021,Influenza A virus A/Cattle/USA/24-022168-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022168-002/2024,,1,H5N1,,,B3.13,,PRJNA1102327,SAMN43168358,,SRR30235367,,2280,45.394737,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:12.144Z,2024-08-21T02:00:12.144Z
11320.63021,Influenza A virus A/Cattle/USA/24-022168-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022168-002/2024,,2,H5N1,,,B3.13,,PRJNA1102327,SAMN43168358,,SRR30235367,,2274,42.30431,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:12.073Z,2024-08-21T02:00:12.073Z
11320.63021,Influenza A virus A/Cattle/USA/24-022171-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022171-001/2024,,4,H5N1,,,B3.13,,PRJNA1102327,SAMN43168347,,SRR30235373,,1704,41.78404,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:12.513Z,2024-08-21T02:00:12.513Z
11320.63021,Influenza A virus A/Cattle/USA/24-022171-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022171-001/2024,,5,H5N1,,,B3.13,,PRJNA1102327,SAMN43168347,,SRR30235373,,1497,47.62859,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:12.292Z,2024-08-21T02:00:12.292Z
11320.63021,Influenza A virus A/Cattle/USA/24-022171-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022171-001/2024,,8,H5N1,,,B3.13,,PRJNA1102327,SAMN43168347,,SRR30235373,,838,45.584724,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:12.438Z,2024-08-21T02:00:12.438Z
11320.63021,Influenza A virus A/Cattle/USA/24-022171-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022171-001/2024,,3,H5N1,,,B3.13,,PRJNA1102327,SAMN43168347,,SRR30235373,,2151,44.397953,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:12.585Z,2024-08-21T02:00:12.585Z
11320.63021,Influenza A virus A/Cattle/USA/24-022172-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022172-001/2024,,6,H5N1,,,B3.13,,PRJNA1102327,SAMN43168348,,SRR30235372,,1410,43.97163,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:13.037Z,2024-08-21T02:00:13.037Z
11320.63021,Influenza A virus A/Cattle/USA/24-022172-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022172-001/2024,,7,H5N1,,,B3.13,,PRJNA1102327,SAMN43168348,,SRR30235372,,982,49.796333,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:12.817Z,2024-08-21T02:00:12.817Z
11320.63022,Influenza A virus A/Cattle/USA/24-022172-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022172-001/2024,,4,H5N1,,,B3.13,,PRJNA1102327,SAMN43168348,,SRR30235372,,1704,41.78404,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:13.205Z,2024-08-21T02:00:13.205Z
11320.63022,Influenza A virus A/Cattle/USA/24-022171-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022171-001/2024,,2,H5N1,,,B3.13,,PRJNA1102327,SAMN43168347,,SRR30235373,,2274,42.348286,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:12.731Z,2024-08-21T02:00:12.731Z
11320.63022,Influenza A virus A/Cattle/USA/24-022171-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022171-001/2024,,1,H5N1,,,B3.13,,PRJNA1102327,SAMN43168347,,SRR30235373,,2280,45.350876,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:12.659Z,2024-08-21T02:00:12.659Z
11320.63022,Influenza A virus A/Cattle/USA/24-022172-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022172-001/2024,,5,H5N1,,,B3.13,,PRJNA1102327,SAMN43168348,,SRR30235372,,1497,47.56179,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:12.892Z,2024-08-21T02:00:12.892Z
11320.63022,Influenza A virus A/Cattle/USA/24-022172-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022172-001/2024,,3,H5N1,,,B3.13,,PRJNA1102327,SAMN43168348,,SRR30235372,,2151,44.258484,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:13.117Z,2024-08-21T02:00:13.117Z
11320.63022,Influenza A virus A/Cattle/USA/24-022172-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-022172-001/2024,,8,H5N1,,,B3.13,,PRJNA1102327,SAMN43168348,,SRR30235372,,838,45.584724,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-08-21T02:00:12.963Z,2024-08-21T02:00:12.963Z
